player_id,friend_player_id,event_date_time
DC11EF6A89C3F7702AE720DCE5E73E9E6AA542CB6D0020870CCE3A1312B6F340,89e1bfd5a5160261fd6923abf9162ea14112e9c47a0eda0433b4a7656590e436,2020-09-15 18:24:12
5DDA7A9DCE8A054011B3398EAC8FEF4E6AA542CB6D0020870CCE3A1312B6F340,725fc988ea1adddd3037e9599d5459f685679498dccdfd8dccf128ed6c109d4d,2020-09-19 20:06:20
64F6CC2D8B79CA341C440FA1E60D9ABA6AA542CB6D0020870CCE3A1312B6F340,6af7f6f9fa7f4c98fdf25210dcdd91285fdd77d2147a94531af3062438105b47,2020-09-23 00:57:31
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,d8050ecf591267908c1bf579f3369a344341c8cc4f1b42d9fd463ef438c7811d,2020-09-10 01:23:48
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,62e6b1895f6fc096f6e92594806e8eb60364d5803b45735016eda3f244571ddd,2020-09-13 20:05:16
F52EEF3F930D84C7FDA288E1D48726B26AA542CB6D0020870CCE3A1312B6F340,7acfd44edfb041878f77c94f1bbbfac93a95fe3a744f865dc8bd47c7acd04727,2020-09-16 19:59:29
942904B3CBA9255A23AC86D770B766E86AA542CB6D0020870CCE3A1312B6F340,c3d5280bc14836cddeb9ef7edb8b9665c65135b9ee1c27e11386ec180173e627,2020-09-17 04:01:51
14754C0BFC796BE20A46216A41EA263F6AA542CB6D0020870CCE3A1312B6F340,af494062f6562f141836fb321002b198768d45e4638c887c5bb239461be54731,2020-09-12 00:13:15
FD20792E132253D8A78B18C11B0D7BA06AA542CB6D0020870CCE3A1312B6F340,cc9a24b9e3cc18259e35ad04e56f45df2a20139e4ea08452a20dcb7ebb4271ff,2020-09-15 15:39:38
F52EEF3F930D84C7FDA288E1D48726B26AA542CB6D0020870CCE3A1312B6F340,b07d8ecebcd36b0395973149222dac34b4867db5ec248cc6345425da7260c4ba,2020-09-10 19:19:16
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,6dd027f1d082f81074381dedc36bf43a9168fbdc9050f47eb07ba4a646a624df,2020-09-09 16:06:14
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,8c38b53a8426e3c6bbf2fd8dbe4df0d73b49ab088b9cc4295a4c8f15c6dd26ef,2020-09-09 16:06:14
F52EEF3F930D84C7FDA288E1D48726B26AA542CB6D0020870CCE3A1312B6F340,1a97d00627c333a6f0577d45f5d3113e726a6821eb630b4c595a27edc2625f41,2020-09-10 22:19:52
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,7e5c3be1f010003a8268feb448c05d5b5743b331d3179d0b620e088189fbea24,2020-09-17 17:32:55
BAA87180E2F0062F0F9106BD8F021E656AA542CB6D0020870CCE3A1312B6F340,38b2eb078d4e518db63145f3801d12f7ca4c3e0cb70b32999f33b69d6cd0fbd1,2020-09-11 13:49:19
830FC05B863415D02C5362906313999A6AA542CB6D0020870CCE3A1312B6F340,1f7aa5d473cd6a652814120c0d7caef5481d4b7b4331f25f5edd661b17995915,2020-09-23 17:40:22
BAA87180E2F0062F0F9106BD8F021E656AA542CB6D0020870CCE3A1312B6F340,11946f84f0e612eac9546de801663cbc92365524fb436ae2dce6057f41eae705,2020-09-12 16:18:14
DC11EF6A89C3F7702AE720DCE5E73E9E6AA542CB6D0020870CCE3A1312B6F340,89e1bfd5a5160261fd6923abf9162ea14112e9c47a0eda0433b4a7656590e436,2020-09-10 20:32:26
BF32A4EB8706270BA4A9974968D8B3CE6AA542CB6D0020870CCE3A1312B6F340,5c614da29d03c8b682e5868bdae9b5a882cc30171010d79a966eb00a59e78038,2020-09-18 20:01:11
FD59AB7B72D82F84621B8F4BE835712D6AA542CB6D0020870CCE3A1312B6F340,53aa7490e82c58be4a0c2f3b6b243f648cae846dd3d225b2573bf03d8d854a4f,2020-09-23 17:29:26
